mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,split15_train_score,split16_train_score,split17_train_score,split18_train_score,split19_train_score,split20_train_score,split21_train_score,split22_train_score,split23_train_score,split24_train_score,mean_train_score,std_train_score
0.5469851875305176,0.03353826205168187,0.025845670700073244,0.004817187203633331,500,5,0.7,5,"{'model__n_estimators': 500, 'model__min_samples_leaf': 5, 'model__max_features': 0.7, 'model__max_depth': 5}",-21.768828146157528,-18.828877303246312,-15.74393019883862,-13.292324955834225,-17.06822003849491,-19.382045984579147,-15.815708149778274,-16.334619818615888,-14.137302164246702,-19.293379271865366,-10.794384558697473,-17.541256251638913,-17.793400101902613,-17.902275735972182,-21.628370475208573,-13.610124073774601,-17.52525256063062,-18.71664862770395,-16.408142746533002,-20.024081986249623,-17.77171168475344,-15.99668955259735,-18.616851818793663,-19.079022351537343,-15.51597376197249,-17.223576892784912,2.5120396734325743,17,-11.315434177583887,-12.502502969110303,-12.921002962518955,-13.397245838846302,-12.41554682910242,-12.07717415886635,-12.6402109682461,-12.651030911198124,-13.070115137475415,-12.406707218891471,-13.356667462383866,-12.571172750682948,-12.455380600908528,-12.567500088895121,-11.371209804691441,-12.912629813855729,-12.41022860091235,-12.140532361888484,-12.50039798880043,-12.351655306973809,-12.663873286447819,-12.911710302830022,-11.755035869177624,-12.214311391801905,-12.901165480483039,-12.499217691302897,0.5016248343143546
0.28036605834960937,0.014963346052301974,0.013655195236206055,0.0025012110542590765,200,1,0.7,10,"{'model__n_estimators': 200, 'model__min_samples_leaf': 1, 'model__max_features': 0.7, 'model__max_depth': 10}",-20.91616661173101,-15.985273382187248,-14.08200342564714,-11.822538122443067,-15.98114546713121,-19.109318046646596,-14.551907110651122,-14.940998557460498,-12.776708326646276,-17.14224322263384,-10.373773479541674,-16.868333868318235,-16.814889999227777,-17.52474124371318,-19.937316413456564,-12.890745248813445,-15.53574039288986,-18.04427358982916,-15.092251196943831,-18.345985367661104,-16.253619153875242,-15.14022161640314,-16.79892526879954,-17.63405290911674,-15.19843893621923,-15.99046443831947,2.4159591984438413,4,-5.69664846993071,-6.135784843748471,-6.607782374415323,-6.550543093843642,-6.130174619663419,-5.944600771721754,-6.417863627635075,-6.465459100371479,-6.651759224847257,-6.026217274887937,-6.664579062937563,-6.508802422378071,-6.473087141895807,-6.346806903036918,-5.605645014707114,-6.563665794425537,-6.21383412389972,-5.850493599568634,-6.35383195783711,-6.210320577438843,-6.14581603490172,-6.505581690248265,-6.2322724670635194,-5.891564283745541,-6.348814232438712,-6.261677948303525,0.2917161782059008
0.5764496898651124,0.03412937322277024,0.025940074920654296,0.006160043721843596,500,1,0.7,5,"{'model__n_estimators': 500, 'model__min_samples_leaf': 1, 'model__max_features': 0.7, 'model__max_depth': 5}",-21.52605854806555,-16.81471839994395,-15.17807537574847,-12.512010606473368,-16.55424345773464,-19.050919656576315,-15.241923157351584,-15.684038359741228,-13.962725312111528,-18.010919260069002,-10.763952155920446,-17.017350792308015,-17.31877457811164,-18.01141383922647,-20.11398071804777,-13.298368165465021,-16.566138502932645,-18.699419008018015,-15.151530617018622,-20.146352643491106,-17.10840834919918,-15.67511456325214,-17.903105506182442,-18.189903927951157,-15.72467778580473,-16.6489649314698,2.4149919840183496,10,-9.258918530045054,-10.080153075074326,-10.683172056196522,-11.059659792058772,-10.215022880449942,-9.772267246304505,-10.3976746342892,-10.582623026868799,-10.748417413247257,-9.99653367155219,-11.19215641065195,-10.632979184629347,-10.534243768124972,-10.046495603705008,-8.827150598026781,-10.702968210379277,-9.952138871182354,-10.015374317823325,-10.134080312073452,-10.153360930898137,-10.354572310007121,-10.508345294316975,-9.78187843422446,-9.837986759075147,-10.564851555849625,-10.241320995482178,0.5155745164894894
0.37312191009521484,0.030453323282759015,0.018577518463134764,0.0037486219564043925,300,1,0.7,5,"{'model__n_estimators': 300, 'model__min_samples_leaf': 1, 'model__max_features': 0.7, 'model__max_depth': 5}",-21.25872365428329,-16.815486294781195,-15.296527447081596,-12.735064267249356,-16.449157326589145,-19.092641861575796,-15.401798910094618,-15.536799649245836,-13.933934428681967,-18.047809534867252,-10.800471884550598,-17.188614665824247,-17.45499076547618,-18.192995101946277,-20.060601248629297,-13.235946822968785,-16.803746343383974,-18.60654541627717,-15.116639654249699,-20.18296142112205,-17.02409890773016,-15.646014621907865,-17.94761241738652,-18.20579339777363,-15.809423402448404,-16.673775977844997,2.3833970912833746,11,-9.263718007603053,-10.107930142602418,-10.65327464079493,-11.053395874606817,-10.153100078908842,-9.748184814917495,-10.448129889593146,-10.517543199545122,-10.755652465277166,-10.01165573626495,-11.104578268151682,-10.670027213546609,-10.639749655281383,-10.058619917729208,-8.894880436423758,-10.746188211806604,-9.9761289006837,-10.034631168066385,-10.183017707951322,-10.212815937061508,-10.377306655841826,-10.599638650502328,-9.796661501339166,-9.853277908068733,-10.514164214222513,-10.254970847871625,0.5044259403093998
0.34074973106384276,0.03329308221669342,0.019754638671875,0.003975836592608124,300,3,sqrt,20,"{'model__n_estimators': 300, 'model__min_samples_leaf': 3, 'model__max_features': 'sqrt', 'model__max_depth': 20}",-21.117142573086735,-17.91767137755618,-15.18415871160136,-12.548824152087057,-16.559107410082113,-19.093391780044872,-15.393851435854899,-15.398863772069353,-14.114775129385524,-18.038349305737732,-11.01650944768326,-17.130778542183474,-17.167343152235325,-17.446645679155484,-21.2697379201577,-12.680071404425314,-16.05046934104282,-18.860384908045003,-15.844562577552336,-18.959031898456733,-16.620109670905904,-14.639587963436458,-17.652913683915752,-18.64528289008116,-15.405752434446683,-16.59021268644917,2.4469837004727135,8,-10.089610067303765,-10.740395966597275,-11.163482714443896,-11.371660490438908,-10.981931891249468,-10.297627310973615,-10.931346935607342,-11.116805914991824,-11.30141692040891,-10.448592647445132,-11.572238613817825,-10.936343234231993,-10.501528477129932,-10.848525194080352,-9.820711568831568,-11.080949249788421,-10.977047141983768,-10.38329391229592,-10.866070016662446,-10.48191284405659,-10.704221248673411,-11.179961379173976,-10.537032015856438,-10.598614359046445,-10.782489202010874,-10.788552372684002,0.40300178760866073
0.5881180953979492,0.05317564827525973,0.029101648330688477,0.008011109096804603,500,5,0.7,,"{'model__n_estimators': 500, 'model__min_samples_leaf': 5, 'model__max_features': 0.7, 'model__max_depth': None}",-21.58263589921332,-18.671444609343034,-15.461706875415087,-12.86298216209256,-16.72324607247869,-19.607227982961277,-15.522774944907889,-16.243473024913463,-14.009484637521565,-18.770341678802566,-10.427462432062685,-17.469363260902252,-17.517868256684636,-17.80433817576955,-21.60394504935938,-13.533664293664655,-17.374129105540465,-18.516459320729957,-16.19990532583366,-19.614301131141335,-17.25839110227561,-15.876838416233472,-18.4144285292224,-18.897273189504286,-15.22003433013564,-17.007348792268377,2.549798937810883,16,-10.801404867362654,-11.959537383699686,-12.232436838150697,-12.525872532214416,-11.442377087870659,-11.514128594464184,-11.917042596300094,-12.12722675263355,-12.301562009762293,-11.593545455063584,-12.403867315590103,-11.748410100868714,-11.667425670268601,-11.933790129973028,-10.915565296908856,-12.091482096792324,-12.00288235863384,-11.384049022774569,-11.851638676226537,-11.586735261780504,-11.817333923759978,-12.250991390305655,-11.299938393651177,-11.549002611233801,-12.105182497392189,-11.800937154547269,0.4244192101834008
0.3655754280090332,0.048858729316447094,0.019226980209350587,0.005393952125709083,300,1,sqrt,20,"{'model__n_estimators': 300, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 20}",-20.754977594420065,-16.53593770010765,-13.831576240498753,-11.42812517899754,-15.943157853911046,-18.643735006082643,-14.346129701412355,-14.534327345316848,-13.37567832589439,-16.97232996267537,-10.820811749594966,-16.54371638578022,-16.217903857633246,-17.201615958729455,-20.23466911707891,-12.18982814073485,-15.60209784008166,-18.477459340967865,-14.46893996402336,-18.05456790404017,-15.42319776407408,-14.661106510052269,-16.942029366836085,-17.710319295417474,-15.13260985207287,-15.841873918257363,2.4347257494093113,1,-5.456856888425296,-5.870119883776188,-6.1941071084046255,-6.303999953040497,-5.740094606155896,-5.664059571394685,-5.985271419769713,-6.086979255794166,-6.375534771079132,-5.60544631135425,-6.419094660672834,-6.041990001943629,-5.9358310351569195,-5.945185240286636,-5.265717422156085,-6.178941549922231,-6.0500252344208,-5.486720165869894,-6.031241016503206,-5.876114506524492,-5.875176263623254,-6.292957380701874,-5.9907561948190065,-5.58284141245598,-5.921638911187966,-5.92706803061757,0.2907596542541743
0.35324310302734374,0.02699426812404533,0.01841684341430664,0.004061947151107729,300,2,0.7,5,"{'model__n_estimators': 300, 'model__min_samples_leaf': 2, 'model__max_features': 0.7, 'model__max_depth': 5}",-21.075686293897867,-17.390981314519376,-15.483356228161659,-12.47156987030343,-16.651783555533786,-19.082134954810602,-15.545898280270954,-15.649633574659136,-13.972483969237624,-18.526644430287973,-10.930299564005452,-17.357929090433217,-17.667189354470874,-17.744821694738018,-20.278298951009944,-13.185069271466197,-16.632550228357587,-18.465669165077212,-15.541779840063485,-20.085433074408495,-17.206660297572444,-15.261624647292837,-17.891099239654036,-18.48256792226945,-15.728565050456185,-16.732389194518316,2.3878401899689905,12,-9.664003866626894,-10.611757178901508,-11.179095752378172,-11.52357944125741,-10.732860795295508,-10.219373111438271,-11.096167446038468,-10.95943306694161,-11.348858626082151,-10.605794195432985,-11.578439735766366,-11.179360414410999,-11.072100933008914,-10.659163341540687,-9.441074648050643,-11.265337491549426,-10.348180845348937,-10.541520173836322,-10.749203589235613,-10.895072443736682,-10.785161833306239,-11.080975864506735,-10.276929681652883,-10.485724564563341,-10.943484016729803,-10.769706122305463,0.5069778461128278
0.7811730194091797,0.05020819073306336,0.03455327033996582,0.010397760708211613,800,5,sqrt,10,"{'model__n_estimators': 800, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 10}",-21.314943101017615,-18.654476074063904,-16.288695139391606,-13.078892271158876,-17.163033183864364,-19.358759686386126,-15.818283150090101,-16.18231888456052,-15.023665429998918,-19.212847877473582,-11.694311241709892,-17.32831461887869,-17.909097661673105,-18.03936370225607,-21.52836528175611,-13.308474216075528,-17.51900775981787,-19.154173969052035,-16.377172268468705,-19.670280913104648,-16.952657427842603,-15.360245605129181,-18.85646314047523,-19.095160923193372,-15.938135587280998,-17.233085564588787,2.372492623408627,18,-12.155171127045586,-13.051295506698072,-13.234578032568983,-13.630678392823864,-13.125456343155676,-12.528363026466856,-13.002311049963453,-13.263296872693305,-13.672924518119364,-12.604552308837787,-13.969060273858753,-12.927026886636977,-12.882841713160749,-13.193536632347866,-12.023451410494644,-13.61754515259417,-13.231617972349762,-12.523008125122056,-13.011704775448708,-12.636169443762846,-13.018481073827154,-13.609657416942758,-12.57234878491262,-12.833794168278763,-13.175698703238806,-13.019782788453984,0.4662084862215025
0.23480539321899413,0.020046395498414797,0.012858295440673828,0.003247389798545773,200,2,0.7,5,"{'model__n_estimators': 200, 'model__min_samples_leaf': 2, 'model__max_features': 0.7, 'model__max_depth': 5}",-20.99745273734924,-17.51941719008936,-15.607015584684476,-12.485923213334596,-16.589585423152652,-19.166563623179993,-15.569356411246229,-15.741402520388318,-13.882629337360664,-18.583317285641463,-10.898982168019423,-17.519026796806788,-17.786930593063563,-17.975946571447444,-20.24097522687151,-13.258953496371737,-16.48375925202598,-18.527947665389966,-15.686186314118226,-19.900332777477253,-17.00780223750156,-15.151263316422089,-17.779288550367212,-18.403247409669717,-15.75524733868171,-16.740742121626447,2.378657068352127,13,-9.668251953121958,-10.642718666032474,-11.250801199919671,-11.403092090128753,-10.739524948431306,-10.258996234418655,-11.029506921104664,-10.97479114576401,-11.351979397594766,-10.592416016365721,-11.600982575100465,-11.23789674087642,-11.049235275567938,-10.648468582563243,-9.455895806192526,-11.27544627455235,-10.345473091645605,-10.575089284541129,-10.803055799327069,-10.85690710599357,-10.700299941303479,-11.056785923083211,-10.382455695133118,-10.524170152424823,-11.014855855935101,-10.77756386708488,0.496840218571754
